Year,County,Category,PerUnit,Species,AvgPrice,MinPrice,MaxPrice,NumReports
2001,Cumberland,sawlogs,MBF,Red/White Maple,70,30,200,40
2001,Cumberland,sawlogs,MBF,Spruce & Fir,116,60,150,37
2001,Cumberland,sawlogs,MBF,Sugar Maple,151,21.5,375,19
2001,Cumberland,sawlogs,MBF,White Birch,98,25.02,155,52
2001,Cumberland,sawlogs,MBF,White Oak,106,25,150,11
2001,Cumberland,sawlogs,MBF,White Pine,194,40,300,93
2001,Cumberland,sawlogs,MBF,Yellow Birch,98,25,300,20
2001,Cumberland,veneer,MBF,Red Oak,806,485.96,1075,32
2001,Cumberland,veneer,MBF,White Birch,546,200,847.34,7
2001,Franklin,boltwood,cord,Ash,35,30,40,4
2001,Franklin,boltwood,cord,Sugar Maple,65,43.09,80,6
2001,Franklin,boltwood,cord,White Birch,54,45,80,19
2001,Franklin,boltwood,cord,Yellow Birch,40,38,80,5
2001,Franklin,pulpwood,cord,Aspen/Poplar,9,6.3,15,17
2001,Franklin,pulpwood,cord,Hemlock,10,5,19,21
2001,Franklin,pulpwood,cord,Mixed Hardwood,8,4.08,16.56,37
2001,Franklin,pulpwood,cord,Spruce & Fir,20,6.99,30,35
2001,Franklin,pulpwood,cord,White Pine,8,5,12,25
2001,Franklin,sawlogs,MBF,Ash,120,35,160.85,13
2001,Franklin,sawlogs,MBF,Aspen/Poplar,53,30,100,13
2001,Franklin,sawlogs,MBF,Hemlock,47,30,80,16
2001,Franklin,sawlogs,MBF,Mixed Hardwood,125,25,200,11
2001,Franklin,sawlogs,MBF,Red Oak,228,65,425,7
2001,Franklin,sawlogs,MBF,Red/White Maple,50,35,131.55,10
2001,Franklin,sawlogs,MBF,Spruce & Fir,110,50,150,34
2001,Franklin,sawlogs,MBF,Sugar Maple,187,60,350,15
2001,Franklin,sawlogs,MBF,White Birch,102,65,178,16
2001,Franklin,sawlogs,MBF,White Pine,135,60,270,40
2001,Franklin,sawlogs,MBF,Yellow Birch,150,100,233,10
2001,Franklin,veneer,MBF,Aspen/Poplar,74,60,103,7
2001,Franklin,veneer,MBF,Sugar Maple,454,350,602.11,5
2001,Franklin,veneer,MBF,White Birch,357,325,600,5
2001,Franklin,veneer,MBF,Yellow Birch,427,125,650,7
2001,Hancock,boltwood,cord,White Birch,129,30,260,10
2001,Hancock,pulpwood,cord,Aspen/Poplar,8,1.8,14.4,15
2001,Hancock,pulpwood,cord,Hemlock,9,5.76,32,9
2001,Hancock,pulpwood,cord,Mixed Hardwood,10,2.5,36.25,14
2001,Hancock,pulpwood,cord,Spruce & Fir,25,5,30,34
2001,Hancock,pulpwood,cord,White Pine,6,3.25,12.9,9
2001,Hancock,sawlogs,MBF,Ash,120,104,224,7
2001,Hancock,sawlogs,MBF,Aspen/Poplar,40,30,77,5
2001,Hancock,sawlogs,MBF,Hemlock,53,34.78,80,8
2001,Hancock,sawlogs,MBF,Mixed Hardwood,139,50,209,4
2001,Hancock,sawlogs,MBF,Red Oak,200,88,269,7
2001,Hancock,sawlogs,MBF,Red/White Maple,75,50,200,7
2001,Hancock,sawlogs,MBF,Spruce & Fir,128,70,150,32
2001,Hancock,sawlogs,MBF,Sugar Maple,134,45,324,6
2001,Hancock,sawlogs,MBF,White Birch,86,80,150,7
2001,Hancock,sawlogs,MBF,White Pine,168,50,350,22
2001,Hancock,sawlogs,MBF,Yellow Birch,128,35,140.57,4
2001,Hancock,veneer,MBF,Aspen/Poplar,54,50,60,4
2001,Hancock,veneer,MBF,Red Oak,478,350,603.47,4
2001,Kennebec,boltwood,cord,White Birch,55,30,75,11
2001,Kennebec,pulpwood,cord,Aspen/Poplar,9,3.6,21.6,57
2001,Kennebec,pulpwood,cord,Hemlock,12,2,22.87,69
2001,Kennebec,pulpwood,cord,Mixed Hardwood,8,2.4,14,91
2001,Kennebec,pulpwood,cord,Mixed Soft/Hard Wood,9,6.75,10.04,4
2001,Kennebec,pulpwood,cord,Mixed Softwoods,8,6.9,19.55,9
2001,Kennebec,pulpwood,cord,Spruce & Fir,19,6,25,37
2001,Kennebec,pulpwood,cord,White Pine,7,2.15,16.38,92
2001,Kennebec,sawlogs,MBF,Ash,111,35.5,200,36
2001,Kennebec,sawlogs,MBF,Aspen/Poplar,53,20,110,18
2001,Kennebec,sawlogs,MBF,Beech,70,25,190,9
2001,Kennebec,sawlogs,MBF,Hemlock,57,30,90,52
2001,Kennebec,sawlogs,MBF,Mixed Hardwood,109,16,241.8,18
2001,Kennebec,sawlogs,MBF,Other Hardwood,303,20,533,7
2001,Kennebec,sawlogs,MBF,Red Oak,268,40,400,49
2001,Kennebec,sawlogs,MBF,Red Pine,122,30,150,6
2001,Kennebec,sawlogs,MBF,Red/White Maple,114,30,300,30
2001,Kennebec,sawlogs,MBF,Spruce & Fir,119,65,265,39
2001,Kennebec,sawlogs,MBF,Sugar Maple,272,25,375,23
2001,Kennebec,sawlogs,MBF,White Birch,130,50,350,42
2001,Kennebec,sawlogs,MBF,White Pine,140,35,300,115
2001,Kennebec,sawlogs,MBF,Yellow Birch,155,25,375,18
2001,Kennebec,veneer,MBF,Aspen/Poplar,108,50,150,5
2001,Kennebec,veneer,MBF,Red Oak,491,250,1000,28
2001,Kennebec,veneer,MBF,White Birch,276,150,700,5
2001,Kennebec,veneer,MBF,Yellow Birch,588,450,725,4
2001,Knox,boltwood,cord,White Birch,40,40,40,4
2001,Knox,pulpwood,cord,Aspen/Poplar,7,5,12,6
2001,Knox,pulpwood,cord,Hemlock,8,5,12,6
2001,Knox,pulpwood,cord,Mixed Hardwood,10,5,25,16
2001,Knox,pulpwood,cord,Spruce & Fir,18,7.35,25,28
2001,Knox,pulpwood,cord,White Pine,6,2.15,10,16
2001,Knox,sawlogs,MBF,Hemlock,51,40,70,6
2001,Knox,sawlogs,MBF,Red Oak,179,134,300,10
2001,Knox,sawlogs,MBF,Spruce & Fir,74,20,130,21
2001,Knox,sawlogs,MBF,White Birch,75,43.88,126,7
2001,Knox,sawlogs,MBF,White Pine,132,55,200,22
2001,Lincoln,boltwood,cord,White Birch,39,35,50,5
2001,Lincoln,pulpwood,cord,Aspen/Poplar,9,3.6,15,18
2001,Lincoln,pulpwood,cord,Hemlock,9,7,15,17
2001,Lincoln,pulpwood,cord,Mixed Hardwood,9,5,15,21
2001,Lincoln,pulpwood,cord,Spruce & Fir,14,6.72,28,23
2001,Lincoln,pulpwood,cord,White Pine,7,3,10,45
2001,Lincoln,sawlogs,MBF,Ash,130,75,137,4
2001,Lincoln,sawlogs,MBF,Aspen/Poplar,57,30,70,5
2001,Lincoln,sawlogs,MBF,Hemlock,55,35,100,17
2001,Lincoln,sawlogs,MBF,Red Oak,266,100,445,22
2001,Lincoln,sawlogs,MBF,Red/White Maple,69,50,100,6
2001,Lincoln,sawlogs,MBF,Spruce & Fir,100,75,135,18
2001,Lincoln,sawlogs,MBF,White Birch,76,61.31,125,8
2001,Lincoln,sawlogs,MBF,White Pine,141,40,250,78
2001,Lincoln,veneer,MBF,Red Oak,415,300,700,6
2001,Oxford,boltwood,cord,Sugar Maple,60,60,60,4
2001,Oxford,boltwood,cord,White Birch,44,35,85,19
2001,Oxford,boltwood,cord,Yellow Birch,38,38,38,5
2001,Oxford,pulpwood,cord,Aspen/Poplar,10,3.6,20,25
2001,Oxford,pulpwood,cord,Hemlock,12,2.4,22,48
2001,Oxford,pulpwood,cord,Mixed Hardwood,11,2.5,15,79
2001,Oxford,pulpwood,cord,Mixed Softwoods,6,4.6,6.9,4
2001,Oxford,pulpwood,cord,Spruce & Fir,24,5.25,30,27
2001,Oxford,pulpwood,cord,White Pine,6,2.15,13,71
2001,Oxford,sawlogs,MBF,Ash,118,60,181.98,23
2001,Oxford,sawlogs,MBF,Aspen/Poplar,33,20,75,12
2001,Oxford,sawlogs,MBF,Beech,49,35,95,17
2001,Oxford,sawlogs,MBF,Hemlock,64,25,85,47
2001,Oxford,sawlogs,MBF,Mixed Hardwood,181,25,255.15,26
2001,Oxford,sawlogs,MBF,mixed soft/hard wood,105,50,162.21,6
2001,Oxford,sawlogs,MBF,Red Oak,277,60,360,33
2001,Oxford,sawlogs,MBF,Red Pine,74,25,100,12
2001,Oxford,sawlogs,MBF,Red/White Maple,77,30,165,33
2001,Oxford,sawlogs,MBF,Spruce & Fir,117,60,138,33
2001,Oxford,sawlogs,MBF,Sugar Maple,275,45,375,22
2001,Oxford,sawlogs,MBF,White Birch,110,35,160,38
2001,Oxford,sawlogs,MBF,White Oak,202,150,250,5
2001,Oxford,sawlogs,MBF,White Pine,178,35,290,96
2001,Oxford,sawlogs,MBF,Yellow Birch,204,60,250,24
2001,Oxford,veneer,MBF,Ash,191,100,505,4
2001,Oxford,veneer,MBF,Aspen/Poplar,79,70,83.27,4
2001,Oxford,veneer,MBF,Mixed Hardwood,322,282.96,512,8
2001,Oxford,veneer,MBF,Red Oak,482,250,1027,25
2001,Oxford,veneer,MBF,Sugar Maple,423,298,878,6
2001,Oxford,veneer,MBF,White Birch,488,214,940.17,7
2001,Oxford,veneer,MBF,Yellow Birch,347,326,958.82,8
2001,Penobscot,boltwood,cord,Cedar,14,4.74,30,20
2001,Penobscot,boltwood,cord,White Birch,126,12,129,19
2001,Penobscot,pulpwood,cord,Aspen/Poplar,8,3.6,20,50
2001,Penobscot,pulpwood,cord,Hemlock,12,4.51,28.8,51
2001,Penobscot,pulpwood,cord,Mixed Hardwood,11,5,21.5,71
2001,Penobscot,pulpwood,cord,Mixed Soft/Hard Wood,9,6.75,12,4
2001,Penobscot,pulpwood,cord,Mixed Softwoods,12,8.37,18.86,4
2001,Penobscot,pulpwood,cord,Other Softwoods,12,4.3,12.9,5
2001,Penobscot,pulpwood,cord,Spruce & Fir,21,5.86,42,79
2001,Penobscot,pulpwood,cord,White Pine,8,2,32.8,37
2001,Penobscot,sawlogs,MBF,Ash,118,90,200,15
2001,Penobscot,sawlogs,MBF,Aspen/Poplar,63,30,80,10
2001,Penobscot,sawlogs,MBF,Beech,56,35,90,4
2001,Penobscot,sawlogs,MBF,Cedar,43,20,60,5
2001,Penobscot,sawlogs,MBF,Hemlock,56,25,145,23
2001,Penobscot,sawlogs,MBF,Mixed Hardwood,123,20,200,19
2001,Penobscot,sawlogs,MBF,mixed soft/hard wood,115,40,237.17,5
2001,Penobscot,sawlogs,MBF,Mixed Softwoods,128,66.78,140,4
2001,Penobscot,sawlogs,MBF,Red Oak,194,45,275,11
2001,Penobscot,sawlogs,MBF,Red/White Maple,117,50,200,10
2001,Penobscot,sawlogs,MBF,Spruce & Fir,106,35,150,36
2001,Penobscot,sawlogs,MBF,Sugar Maple,191,80,400,17
2001,Penobscot,sawlogs,MBF,White Birch,130,80,250,25
2001,Penobscot,sawlogs,MBF,White Pine,142,56.67,200,61
2001,Penobscot,sawlogs,MBF,Yellow Birch,189,90,250,8
2001,Penobscot,veneer,MBF,Aspen/Poplar,110,80,160,7
2001,Penobscot,veneer,MBF,White Birch,301,150,400,7
2001,Piscataquis,boltwood,cord,Cedar,17,3.14,29.8,10
2001,Piscataquis,boltwood,cord,White Birch,53,20,66,5
2001,Piscataquis,pulpwood,cord,Aspen/Poplar,10,2.5,27,28
2001,Piscataquis,pulpwood,cord,Hemlock,12,5,18,23
2001,Piscataquis,pulpwood,cord,Mixed Hardwood,10,2.5,27,54
2001,Piscataquis,pulpwood,cord,Spruce & Fir,27,10,44,48
2001,Piscataquis,pulpwood,cord,White Pine,7,2.15,10,15
2001,Piscataquis,sawlogs,MBF,Ash,164,70,185.79,15
2001,Piscataquis,sawlogs,MBF,Aspen/Poplar,50,30,71.57,17
2001,Piscataquis,sawlogs,MBF,Beech,45,40,70,9
2001,Piscataquis,sawlogs,MBF,Cedar,83,25.8,95,15
2001,Piscataquis,sawlogs,MBF,Hemlock,77,20,90,12
2001,Piscataquis,sawlogs,MBF,Mixed Hardwood,169,20,200,20
2001,Piscataquis,sawlogs,MBF,Red/White Maple,67,40,171.71,23
2001,Piscataquis,sawlogs,MBF,Spruce & Fir,137,20,175,55
2001,Piscataquis,sawlogs,MBF,Sugar Maple,166,50,321.02,29
2001,Piscataquis,sawlogs,MBF,White Birch,131,20,225.17,19
2001,Piscataquis,sawlogs,MBF,White Pine,139,20,172,30
2001,Piscataquis,sawlogs,MBF,Yellow Birch,128,50,238.89,19
2001,Piscataquis,veneer,MBF,Aspen/Poplar,78,60,100,8
2001,Piscataquis,veneer,MBF,Sugar Maple,604,230,864,6
2001,Piscataquis,veneer,MBF,White Birch,215,115,430.4,14
2001,Piscataquis,veneer,MBF,Yellow Birch,281,210,395.59,8
2001,Sagadahoc,pulpwood,cord,Aspen/Poplar,8,5.4,13.5,6
2001,Sagadahoc,pulpwood,cord,Hemlock,12,6,15,6
2001,Sagadahoc,pulpwood,cord,Mixed Hardwood,10,9.38,15.5,4
2001,Sagadahoc,pulpwood,cord,Spruce & Fir,17,7.35,30,4
2001,Sagadahoc,pulpwood,cord,White Pine,5,2.37,7.53,16
2001,Sagadahoc,sawlogs,MBF,Hemlock,58,40,70,9
2001,Sagadahoc,sawlogs,MBF,Red Oak,207,150,258.58,5
2001,Sagadahoc,sawlogs,MBF,Spruce & Fir,77,60,160,6
2001,Sagadahoc,sawlogs,MBF,White Pine,142,65,170,15
2001,Somerset,boltwood,cord,Cedar,34,10,53.53,14
2001,Somerset,boltwood,cord,White Birch,76,25,86.47,17
2001,Somerset,pulpwood,cord,Aspen/Poplar,10,3.6,20,37
2001,Somerset,pulpwood,cord,Hemlock,13,4.8,20,37
2001,Somerset,pulpwood,cord,Mixed Hardwood,12,5,22.79,64
2001,Somerset,pulpwood,cord,Mixed Softwoods,14,5,35,5
2001,Somerset,pulpwood,cord,Spruce & Fir,29,2.1,40.43,73
2001,Somerset,pulpwood,cord,White Pine,7,4.3,17.2,37
2001,Somerset,sawlogs,MBF,Ash,147,50,198.6,23
2001,Somerset,sawlogs,MBF,Aspen/Poplar,49,30,81,18
2001,Somerset,sawlogs,MBF,Beech,61,25,134.46,13
2001,Somerset,sawlogs,MBF,Cedar,114,40,137.77,7
2001,Somerset,sawlogs,MBF,Hemlock,66,22,110,18
2001,Somerset,sawlogs,MBF,Mixed Hardwood,166,45,248.99,13
2001,Somerset,sawlogs,MBF,Other Hardwood,49,35,100,4
2001,Somerset,sawlogs,MBF,Red Oak,188,100,421,14
2001,Somerset,sawlogs,MBF,Red/White Maple,89,45,310,26
2001,Somerset,sawlogs,MBF,Spruce & Fir,160,20,172.08,62
2001,Somerset,sawlogs,MBF,Sugar Maple,269,75,322.06,22
2001,Somerset,sawlogs,MBF,White Birch,175,50,249.83,33
2001,Somerset,sawlogs,MBF,White Pine,132,35,200,50
2001,Somerset,sawlogs,MBF,Yellow Birch,188,50,222.63,22
2001,Somerset,veneer,MBF,Aspen/Poplar,104,95,129,5
2001,Somerset,veneer,MBF,Sugar Maple,843,227.16,1000,7
2001,Somerset,veneer,MBF,White Birch,615,100,793,5
2001,Somerset,veneer,MBF,Yellow Birch,484,205,553.92,8
2001,Waldo,boltwood,cord,White Birch,41,20.1,62.5,9
2001,Waldo,pulpwood,cord,Aspen/Poplar,11,6,27,20
2001,Waldo,pulpwood,cord,Hemlock,13,6,28,28
2001,Waldo,pulpwood,cord,Mixed Hardwood,9,5.5,15,43
2001,Waldo,pulpwood,cord,Mixed Softwoods,7,5,8.05,4
2001,Waldo,pulpwood,cord,Spruce & Fir,20,4.89,46.41,44
2001,Waldo,pulpwood,cord,White Pine,6,2.33,16.13,33
2001,Waldo,sawlogs,MBF,Ash,112,40,150,13
2001,Waldo,sawlogs,MBF,Aspen/Poplar,33,25,85,5
2001,Waldo,sawlogs,MBF,Hemlock,51,35,67.4,13
2001,Waldo,sawlogs,MBF,Mixed Hardwood,119,30,191.97,8
2001,Waldo,sawlogs,MBF,Red Oak,205,150,463,20
2001,Waldo,sawlogs,MBF,Red/White Maple,98,30,115,10
2001,Waldo,sawlogs,MBF,Spruce & Fir,114,60,140,38
2001,Waldo,sawlogs,MBF,Sugar Maple,229,120,240,4
2001,Waldo,sawlogs,MBF,White Birch,114,60,162,17
2001,Waldo,sawlogs,MBF,White Pine,144,35,250,50
2001,Waldo,sawlogs,MBF,Yellow Birch,88,60,100,4
2001,Waldo,veneer,MBF,White Birch,501,315,1100,4
2001,Washington,boltwood,cord,Cedar,15,5.25,28.5,7
2001,Washington,boltwood,cord,White Birch,44,23.75,90,6
2001,Washington,pulpwood,cord,Aspen/Poplar,9,3.6,21.6,14
2001,Washington,pulpwood,cord,Hemlock,12,4.8,24,13
2001,Washington,pulpwood,cord,Mixed Hardwood,11,5,30,37
2001,Washington,pulpwood,cord,Other Softwoods,6,3.23,20,9
2001,Washington,pulpwood,cord,Spruce & Fir,24,6.65,48.3,42
2001,Washington,pulpwood,cord,White Pine,8,2.69,10,9
2001,Washington,sawlogs,MBF,Ash,98,47.5,138.5,5
2001,Washington,sawlogs,MBF,Cedar,41,24,60,6
2001,Washington,sawlogs,MBF,Red Pine,116,50,125,4
2001,Washington,sawlogs,MBF,Red/White Maple,69,50,140,6
2001,Washington,sawlogs,MBF,Spruce & Fir,121,84.72,155,19
2001,Washington,sawlogs,MBF,White Birch,94,88,207.5,8
2001,Washington,sawlogs,MBF,White Pine,119,25,160,18
2001,Washington,sawlogs,MBF,Yellow Birch,103,27.5,253.12,6
2001,York,boltwood,cord,White Birch,88,20,95,7
2001,York,pulpwood,cord,Aspen/Poplar,10,4.23,10.8,4
2001,York,pulpwood,cord,Hemlock,11,2.4,27.6,31
2001,York,pulpwood,cord,Mixed Hardwood,6,2.5,12.5,60
2001,York,pulpwood,cord,Mixed Soft/Hard Wood,6,1.35,10,5
2001,York,pulpwood,cord,Mixed Softwoods,4,2.3,6.9,8
2001,York,pulpwood,cord,White Pine,5,1.2,13.44,74
2001,York,sawlogs,MBF,Ash,98,50,245,22
2001,York,sawlogs,MBF,Aspen/Poplar,48,34.04,55,6
2001,York,sawlogs,MBF,Beech,55,40,120,8
2001,York,sawlogs,MBF,Hemlock,53,30,90,54
2001,York,sawlogs,MBF,Mixed Hardwood,126,35,459,6
2001,York,sawlogs,MBF,Other Hardwood,169,45,475,13
2001,York,sawlogs,MBF,Red Oak,251,67.53,500,74
2001,York,sawlogs,MBF,Red Pine,65,25,160,22
2001,York,sawlogs,MBF,Red/White Maple,72,25,180,31
2001,York,sawlogs,MBF,Spruce & Fir,103,35,150,31
2001,York,sawlogs,MBF,Sugar Maple,93,35,290,17
2001,York,sawlogs,MBF,White Birch,106,30,220,35
2001,York,sawlogs,MBF,White Oak,132,50,230,9
2001,York,sawlogs,MBF,White Pine,174,20,290,121
2001,York,sawlogs,MBF,Yellow Birch,105,49.49,950,13
2001,York,veneer,MBF,Ash,218,150,615,4
2001,York,veneer,MBF,Red Oak,687,350,1300,43
2001,York,veneer,MBF,Sugar Maple,399,350,500,4
2002,androscoggin,boltwood,cord,White Birch,32,20,60,7
2002,androscoggin,pulpwood,cord,Aspen/Poplar,8,1.8,20,22
2002,androscoggin,pulpwood,cord,Hemlock,10,2.4,15.6,32
2002,androscoggin,pulpwood,cord,Mixed Hardwood,9,2.5,15,40
2002,androscoggin,pulpwood,cord,Mixed Soft/Hard Wood,8,5.4,18.9,5
2002,androscoggin,pulpwood,cord,Mixed Softwoods,8,5,13.8,5
2002,androscoggin,pulpwood,cord,Spruce & Fir,11,2.1,15.23,13
2002,androscoggin,pulpwood,cord,White Pine,6,2.15,10.75,43
2002,androscoggin,sawlogs,MBF,Ash,126,75,169.09,9
2002,androscoggin,sawlogs,MBF,Aspen/Poplar,53,35,75,8
2002,androscoggin,sawlogs,MBF,Hemlock,52,35,70,21
2002,androscoggin,sawlogs,MBF,Mixed Hardwood,184,30,342,9
2002,androscoggin,sawlogs,MBF,Red Oak,324,30,450,23
2002,androscoggin,sawlogs,MBF,Red/White Maple,79,47,143,15
2002,androscoggin,sawlogs,MBF,Spruce & Fir,96,35,140,17
2002,androscoggin,sawlogs,MBF,Sugar Maple,123,30,320,13
2002,androscoggin,sawlogs,MBF,White Birch,136,70,210,15
2002,androscoggin,sawlogs,MBF,White Pine,143,70,235,49
2002,androscoggin,sawlogs,MBF,Yellow Birch,95,20,220,17
2002,androscoggin,veneer,MBF,Red Oak,676,275,800,15
2002,aroostook,boltwood,cord,Aspen/Poplar,15,8,20,8
2002,aroostook,boltwood,cord,Cedar,31,20,40,8
2002,aroostook,pulpwood,cord,Aspen/Poplar,7,2.88,25.2,62
2002,aroostook,pulpwood,cord,Hemlock,9,6.72,13.5,13
2002,aroostook,pulpwood,cord,Mixed Hardwood,11,4,13.75,49
2002,aroostook,pulpwood,cord,Mixed Softwoods,12,8,15,4
2002,aroostook,pulpwood,cord,Other Softwoods,18,7,35,25
2002,aroostook,pulpwood,cord,Spruce & Fir,28,5.04,55,34
2002,aroostook,sawlogs,MBF,Ash,115,46.25,150,9
2002,aroostook,sawlogs,MBF,Aspen/Poplar,70,50,96,4
2002,aroostook,sawlogs,MBF,Beech,29,25,66,10
2002,aroostook,sawlogs,MBF,Cedar,85,30,97,21
2002,aroostook,sawlogs,MBF,Hemlock,38,31.25,40.4,4
2002,aroostook,sawlogs,MBF,Mixed Hardwood,111,60,180,15
2002,aroostook,sawlogs,MBF,Red/White Maple,40,25,125,16
2002,aroostook,sawlogs,MBF,Spruce & Fir,127,40,150.4,62
2002,aroostook,sawlogs,MBF,Sugar Maple,170,90,250,20
2002,aroostook,sawlogs,MBF,White Birch,114,70.21,140,12
2002,aroostook,sawlogs,MBF,White Pine,150,70,175,8
2002,aroostook,sawlogs,MBF,Yellow Birch,112,62,238,24
2002,aroostook,veneer,MBF,Yellow Birch,300,200,325,12
2002,cumberland,boltwood,cord,White Birch,35,32.5,40,6
2002,cumberland,pulpwood,cord,Aspen/Poplar,10,3.6,20,13
2002,cumberland,pulpwood,cord,Hemlock,8,2.4,16.8,27
2002,cumberland,pulpwood,cord,Mixed Hardwood,6,2.5,16,58
2002,cumberland,pulpwood,cord,Spruce & Fir,10,3.15,15,5
2002,cumberland,pulpwood,cord,White Pine,5,1,10,65
2002,cumberland,sawlogs,MBF,Ash,90,40,110,19
2002,cumberland,sawlogs,MBF,Beech,53,20,55,12
2002,cumberland,sawlogs,MBF,Hemlock,52,25,90,50
2002,cumberland,sawlogs,MBF,Mixed Hardwood,206,50,276.15,7
2002,cumberland,sawlogs,MBF,Other Hardwood,82,40,260,9
2002,cumberland,sawlogs,MBF,Red Oak,282,60,535,62
2002,cumberland,sawlogs,MBF,Red Pine,29,15,95,10
2002,cumberland,sawlogs,MBF,Red/White Maple,81,17,126.28,26
2002,cumberland,sawlogs,MBF,Spruce & Fir,103,35,140,26
2002,cumberland,sawlogs,MBF,Sugar Maple,75,40,335,8
2002,cumberland,sawlogs,MBF,White Birch,93,28.2,128,37
2002,cumberland,sawlogs,MBF,White Oak,60,45,100,12
2002,cumberland,sawlogs,MBF,White Pine,164,65,345,88
2002,cumberland,sawlogs,MBF,Yellow Birch,77,50,250,21
2002,cumberland,veneer,MBF,Red Oak,685,200,1051.25,30
2002,franklin,boltwood,cord,Sugar Maple,43,32.5,60,4
2002,franklin,boltwood,cord,White Birch,53,36.04,75,24
2002,franklin,boltwood,cord,Yellow Birch,74,30,80,5
2002,franklin,pulpwood,cord,Aspen/Poplar,8,3.6,22.46,31
2002,franklin,pulpwood,cord,Hemlock,11,5.09,17,23
2002,franklin,pulpwood,cord,Mixed Hardwood,9,5,21.25,43
2002,franklin,pulpwood,cord,Mixed Softwoods,14,6.9,16.42,5
2002,franklin,pulpwood,cord,Spruce & Fir,18,5.88,31.08,36
2002,franklin,pulpwood,cord,White Pine,9,4.3,15.05,25
2002,franklin,sawlogs,MBF,Ash,110,30,200,22
2002,franklin,sawlogs,MBF,Aspen/Poplar,101,17,135,20
2002,franklin,sawlogs,MBF,Beech,117,25,250,5
2002,franklin,sawlogs,MBF,Cedar,71,35,135,5
2002,franklin,sawlogs,MBF,Hemlock,44,15,90,14
2002,franklin,sawlogs,MBF,Mixed Hardwood,129,35,250,10
2002,franklin,sawlogs,MBF,Red Oak,222,40,400,15
2002,franklin,sawlogs,MBF,Red/White Maple,88,50,242.5,25
2002,franklin,sawlogs,MBF,Spruce & Fir,123,40,235,38
2002,franklin,sawlogs,MBF,Sugar Maple,198,50,450,19
2002,franklin,sawlogs,MBF,White Birch,156,60,255,33
2002,franklin,sawlogs,MBF,White Pine,148,90,210,29
2002,franklin,sawlogs,MBF,Yellow Birch,147,50,255,19
2002,franklin,veneer,MBF,Ash,289,125,451.82,6
2002,franklin,veneer,MBF,Aspen/Poplar,59,49.6,80,7
2002,franklin,veneer,MBF,Red Oak,595,350,625,6
2002,franklin,veneer,MBF,Sugar Maple,438,295,625,7
2002,franklin,veneer,MBF,White Birch,370,132.5,450,16
2002,franklin,veneer,MBF,White Oak,366,300,575,4
2002,franklin,veneer,MBF,Yellow Birch,447,307.5,700,4
2002,hancock,boltwood,cord,White Birch,39,30,42.6,4
2002,hancock,pulpwood,cord,Aspen/Poplar,8,7.2,12.48,8
2002,hancock,pulpwood,cord,Hemlock,7,2.4,11,6
2002,hancock,pulpwood,cord,Mixed Hardwood,4,4,15,14
2002,hancock,pulpwood,cord,Spruce & Fir,19,6,32,41
2002,hancock,sawlogs,MBF,Hemlock,44,27.5,60,6
2002,hancock,sawlogs,MBF,Red/White Maple,85,47.5,101.08,5
2002,hancock,sawlogs,MBF,Spruce & Fir,100,20,140,25
2002,hancock,sawlogs,MBF,White Pine,125,20,160,21
2002,hancock,sawlogs,MBF,Yellow Birch,137,75,139.65,4
2002,kennebec,boltwood,cord,White Birch,44,20,62.5,12
2002,kennebec,pulpwood,cord,Aspen/Poplar,9,4.5,20,33
2002,kennebec,pulpwood,cord,Hemlock,11,6,15.02,42
2002,kennebec,pulpwood,cord,Mixed Hardwood,8,1.5,16.35,63
2002,kennebec,pulpwood,cord,Mixed Softwoods,7,3.72,12,12
2002,kennebec,pulpwood,cord,Other Softwoods,11,8,15,4
2002,kennebec,pulpwood,cord,Spruce & Fir,17,7.88,25,30
2002,kennebec,pulpwood,cord,White Pine,8,1.5,10,64
2002,kennebec,sawlogs,MBF,Ash,116,25,200,25
2002,kennebec,sawlogs,MBF,Aspen/Poplar,45,25,75,10
2002,kennebec,sawlogs,MBF,Hemlock,63,30,125,39
2002,kennebec,sawlogs,MBF,Mixed Hardwood,141,42,230,13
2002,kennebec,sawlogs,MBF,Other Hardwood,189,25,500,4
2002,kennebec,sawlogs,MBF,Red Oak,304,32.5,550,60
2002,kennebec,sawlogs,MBF,Red Pine,145,60,200,6
2002,kennebec,sawlogs,MBF,Red/White Maple,81,25,140,28
2002,kennebec,sawlogs,MBF,Spruce & Fir,113,60,160,28
2002,kennebec,sawlogs,MBF,Sugar Maple,199,35,310,18
2002,kennebec,sawlogs,MBF,White Birch,124,40,200,30
2002,kennebec,sawlogs,MBF,White Pine,148,30,270,87
2002,kennebec,sawlogs,MBF,Yellow Birch,111,35,225,15
2002,kennebec,veneer,MBF,Red Oak,707,400,1102.93,23
2002,kennebec,veneer,MBF,White Birch,198,155,300,4
2002,knox,pulpwood,cord,Aspen/Poplar,4,1.75,10,4
2002,knox,pulpwood,cord,Hemlock,6,3.6,15,10
2002,knox,pulpwood,cord,Mixed Hardwood,7,3.25,9.13,14
2002,knox,pulpwood,cord,Spruce & Fir,15,1.95,20,20
2002,knox,pulpwood,cord,White Pine,5,2.8,8,14
2002,knox,sawlogs,MBF,Hemlock,44,30,60,9
2002,knox,sawlogs,MBF,Red Oak,198,25,648,11
2002,knox,sawlogs,MBF,Red/White Maple,69,25,140,4
2002,knox,sawlogs,MBF,Spruce & Fir,70,25,135,18
